# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_ncp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_ncp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-12.2124,0.954802,0.314544,4,15,0,15.4602,1.70193,0.0359998,0.410356,0.743278,1.68722,2.22714,-1.12704,0.919877,-0.359726,0.342934,1.7167,1.72868,1.76267,1.7821,1.66135,1.73504,1.68898,1.71427
-6.40088,1,0.314544,4,15,0,14.5145,4.15468,0.299354,0.157603,1.46961,-0.199679,0.805431,-0.435161,0.540475,-0.91196,-0.739137,4.20186,4.59461,4.0949,4.39579,4.02441,4.31647,3.88168,3.93341
-4.82639,0.995607,0.314544,3,7,0,7.96024,6.89,0.67893,0.463786,0.898787,-0.377646,0.569461,-0.207611,0.648874,0.585233,-1.21713,7.20488,7.50021,6.6336,7.27662,6.74905,7.33054,7.28733,6.06365
-2.84027,0.980709,0.314544,3,7,0,8.56454,5.5379,6.44519,0.127735,-0.791951,1.13898,-0.0820449,0.423095,-0.230352,0.722202,-0.277383,6.36118,0.433618,12.8788,5.0091,8.26482,4.05324,10.1926,3.75011
-3.02503,0.976151,0.314544,4,15,0,6.032,9.17469,5.33325,1.76006,0.00736158,-0.594118,-0.673506,-0.0813225,-0.766994,0.113692,0.895909,18.5615,9.21395,6.00611,5.58271,8.74097,5.08412,9.78103,13.9528
-3.96331,0.977157,0.314544,3,7,0,7.33939,3.11655,8.23914,1.82907,-0.49768,-0.681637,-0.06234,-1.08725,0.310731,0.564105,1.54686,18.1865,-0.983901,-2.49955,2.60293,-5.84144,5.67671,7.7643,15.8613
-5.09739,0.827735,0.314544,4,15,0,13.6264,1.61878,11.467,1.06691,-0.568326,-0.771573,-0.824948,-1.25789,-0.174037,0.684968,1.26165,13.8531,-4.89823,-7.22889,-7.84093,-12.8055,-0.376904,9.47334,16.0862
-6.52294,1,0.314544,4,15,0,10.4865,4.85298,1.18324,0.341474,0.0397924,1.49901,-0.177632,-0.778926,-0.695286,0.546141,-2.07546,5.25702,4.90006,6.62667,4.6428,3.93132,4.03029,5.49919,2.39721
-9.76345,0.574845,0.314544,4,15,0,14.9922,15.8467,1.01572,0.868307,-0.670418,-2.03272,-0.222295,-0.0798978,0.0635453,0.059699,1.83924,16.7287,15.1657,13.782,15.6209,15.7655,15.9112,15.9073,17.7149
-2.47232,0.997147,0.314544,4,15,0,11.6073,7.29506,7.63663,0.703323,0.410966,-0.920003,1.19114,0.0603532,-0.719206,0.567816,0.743093,12.6661,10.4335,0.269343,16.3913,7.75596,1.80275,11.6313,12.9698
-3.67594,0.97979,0.314544,3,7,0,7.75749,6.07423,18.3824,0.479124,-0.541341,-0.308989,-0.416477,-0.92088,0.473303,0.443493,1.1541,14.8817,-3.87693,0.394257,-1.58163,-10.8538,14.7747,14.2267,27.2893
-2.11694,0.322796,0.314544,4,15,0,8.24231,5.37138,6.32179,0.105566,-0.297354,-0.349146,-0.467731,-0.854791,0.530362,0.676681,1.08612,6.03874,3.49157,3.16415,2.41448,-0.0324332,8.72422,9.64922,12.2376
-7.04606,0.915913,0.314544,4,15,0,8.96581,7.42002,2.74834,0.161996,-0.916403,-0.741086,-0.200828,2.00319,-0.719682,-0.813257,-1.47262,7.86524,4.90143,5.38326,6.86808,12.9255,5.44209,5.18491,3.37274
-8.89742,0.953867,0.314544,3,7,0,11.8064,7.3488,1.69477,-0.307651,-0.561011,0.412157,-0.508319,2.31539,-1.04358,-1.33452,-1.67749,6.82741,6.39802,8.04731,6.48732,11.2729,5.58018,5.08711,4.50586
-11.2687,0.928655,0.314544,4,15,0,18.4643,4.62747,0.899947,-0.447036,-0.769012,-0.253428,2.30994,2.44413,1.54138,1.39412,-0.325331,4.22516,3.9354,4.3994,6.7063,6.82706,6.01463,5.88211,4.33469
-7.63697,1,0.314544,4,15,0,14.6362,7.80741,3.43573,-0.362589,-0.557253,0.394253,-2.08766,-1.43506,-1.07686,-1.62541,0.568517,6.56165,5.89284,9.16196,0.634785,2.87692,4.10762,2.22294,9.76068
-3.88527,1,0.314544,3,7,0,10.8299,5.38568,3.185,-0.887253,-0.692844,-0.0772112,0.495161,-1.13849,-0.524981,0.0394981,-1.05937,2.55979,3.17898,5.13977,6.96277,1.75958,3.71362,5.51148,2.01159
-3.12964,0.999319,0.314544,4,15,0,5.5222,9.50975,6.05066,1.10109,-0.199642,-0.625786,-0.20729,0.978227,0.0509312,0.29046,0.488818,16.1721,8.30178,5.72333,8.25551,15.4287,9.81792,11.2672,12.4674
-2.83569,0.940045,0.314544,4,15,0,6.63711,5.53596,8.27372,-0.384871,0.369442,-0.51305,0.190091,-1.66579,-0.323046,0.343319,-0.325462,2.35164,8.59261,1.29112,7.10872,-8.24632,2.86316,8.37648,2.84317
-2.81022,1,0.314544,4,15,0,5.17053,9.48868,5.25751,-0.368196,-0.135543,0.151326,0.55695,-0.959172,-1.04627,-0.152954,-0.87538,7.55288,8.77606,10.2843,12.4168,4.44582,3.98793,8.68452,4.88636
-3.73616,0.947787,0.314544,3,7,0,8.46646,9.3681,5.63359,-0.0169626,0.503778,1.04708,0.214894,-0.656653,-0.366288,1.33594,1.286,9.27254,12.2062,15.2669,10.5787,5.66879,7.30458,16.8942,16.6129
-2.95281,0.937847,0.314544,3,7,0,9.53561,8.56607,4.20029,-0.234434,0.0700377,0.807721,0.0131772,-1.09735,-0.24385,1.33975,0.621258,7.58138,8.86025,11.9587,8.62142,3.95687,7.54183,14.1934,11.1755
-5.2988,0.983925,0.314544,3,7,0,8.03339,7.60928,8.64213,-0.107954,0.16943,0.094533,0.00566572,-2.02981,-1.60185,1.41799,-0.491479,6.67633,9.07351,8.42625,7.65824,-9.93264,-6.23407,19.8638,3.36185
-2.05516,1,0.314544,3,7,0,7.36351,9.58581,5.72926,-0.10667,0.174405,0.99636,-0.168663,-0.466655,-0.379335,0.364751,-0.10767,8.97466,10.585,15.2942,8.61949,6.91222,7.41249,11.6756,8.96894
-3.81015,0.902622,0.314544,3,7,0,9.17308,11.1411,4.07741,0.206474,0.167992,1.52178,-0.558585,-0.805617,-0.262063,0.662654,-0.49746,11.983,11.8261,17.346,8.86351,7.85626,10.0726,13.843,9.11274
-3.0579,0.989282,0.314544,4,15,0,7.25615,3.53864,10.1257,1.34594,-0.592241,-1.00533,1.15505,-0.470474,0.403643,0.703393,-0.431096,17.1673,-2.45825,-6.64103,15.2344,-1.22526,7.62582,10.661,-0.826531
-3.36784,0.779016,0.314544,3,7,0,10.3563,0.483096,9.09009,-0.260726,0.936744,0.239763,-0.715896,0.134211,-0.367631,0.415489,0.622729,-1.88693,8.99818,2.66256,-6.02446,1.70308,-2.8587,4.25993,6.14376
-5.76608,0.959436,0.314544,4,15,0,9.55282,9.0176,3.84002,-0.284509,1.51613,-0.0713966,-0.542137,-0.189475,-1.22668,0.819748,1.97097,7.92508,14.8396,8.74343,6.93578,8.29001,4.30711,12.1654,16.5862
-4.66922,0.953044,0.314544,4,15,0,13.8797,4.8607,3.66087,1.00733,-1.48605,0.593237,-0.150604,0.487598,-0.462835,0.365719,-1.33851,8.54841,-0.579515,7.03246,4.30936,6.64573,3.16632,6.19955,-0.0394142
-10.5187,0.758512,0.314544,4,11,0,13.0889,5.41357,0.202465,-1.99143,1.62029,-0.429449,0.0950667,-1.39795,-0.381037,1.72007,0.878363,5.01038,5.74163,5.32662,5.43282,5.13054,5.33643,5.76183,5.59141
-10.8498,0.997307,0.314544,4,15,0,13.592,5.1021,0.151134,-1.74058,1.25501,0.243992,-0.459402,-1.31717,-1.24071,1.27253,1.68381,4.83904,5.29178,5.13898,5.03267,4.90303,4.91459,5.29442,5.35658
-5.59661,0.976455,0.314544,4,15,0,15.8472,6.31406,3.5972,1.8208,-0.283921,-0.808233,0.846399,0.580453,0.472459,-0.576472,-1.54118,12.8638,5.29274,3.40669,9.35872,8.40207,8.01359,4.24038,0.770142
-6.4271,0.9696,0.314544,4,15,0,12.6861,7.23924,1.89439,-1.21787,0.118804,0.544048,-0.881814,-1.37686,-0.863905,1.36711,1.52628,4.93212,7.4643,8.26988,5.56874,4.63092,5.60267,9.82908,10.1306
-6.16937,0.982748,0.314544,4,15,0,12.4782,1.18299,4.66989,1.82757,-0.154999,-0.959618,0.731038,0.537711,0.393174,-0.787372,-1.28412,9.71751,0.459163,-3.29832,4.59685,3.69404,3.01907,-2.49395,-4.81369
-5.86119,0.975221,0.314544,4,15,0,11.329,4.28764,0.702217,-0.664526,-0.870951,0.588686,-1.23995,-0.388979,-1.25525,-0.550855,-0.216776,3.82099,3.67604,4.70102,3.41692,4.01449,3.40618,3.90082,4.13541
-4.09142,0.96969,0.314544,4,15,0,11.6582,7.65828,2.47666,0.145446,0.642584,0.217931,0.619198,0.42097,-0.201339,1.74902,0.991004,8.01851,9.24974,8.19803,9.19183,8.70088,7.15964,11.99,10.1127
-8.27201,0.947995,0.314544,4,15,0,12.7402,11.958,3.39043,-0.671203,0.839915,-1.12521,0.994004,-0.118586,-1.96171,-1.6553,0.90932,9.68233,14.8057,8.14307,15.3281,11.5559,5.30697,6.34583,15.041
-8.14701,0.997576,0.314544,4,15,0,12.3911,3.6744,4.21114,1.60782,-1.11543,0.435407,-1.2195,-0.517205,1.78821,2.27007,-0.284211,10.4452,-1.02284,5.50796,-1.46108,1.49638,11.2048,13.234,2.47755
-6.61694,0.945312,0.314544,4,15,0,13.1825,1.3689,1.47012,1.63933,0.81536,0.445945,0.822177,0.041589,1.34198,0.753855,-1.09197,3.77891,2.56758,2.02449,2.5776,1.43004,3.34177,2.47716,-0.236424
-3.23874,0.992197,0.314544,3,7,0,7.88435,3.58653,33.0127,0.576254,0.132918,-0.184123,-0.476354,0.230421,-0.548058,0.332471,0.000891754,22.6102,7.9745,-2.49185,-12.1392,11.1934,-14.5063,14.5623,3.61597
-3.23874,2.967e-25,0.314544,1,1,0,16.4257,3.58653,33.0127,0.576254,0.132918,-0.184123,-0.476354,0.230421,-0.548058,0.332471,0.000891754,22.6102,7.9745,-2.49185,-12.1392,11.1934,-14.5063,14.5623,3.61597
-6.71319,1,0.314544,4,15,0,8.5736,12.6163,0.257701,0.297651,0.287915,-0.578311,0.176154,-1.32339,0.345427,-0.2781,-0.754608,12.693,12.6905,12.4673,12.6617,12.2753,12.7053,12.5446,12.4218
-6.10244,0.968469,0.314544,4,15,0,11.0731,0.0868201,1.11384,-0.290522,-0.479306,1.07963,-0.488406,0.340377,1.34701,-0.354657,0.163667,-0.236774,-0.447048,1.28935,-0.457184,0.465944,1.58717,-0.308209,0.269119
-5.27295,0.855686,0.314544,4,15,0,11.7443,-0.109367,4.44155,0.454403,1.50445,0.186118,0.192184,0.993472,0.401618,2.12768,0.141057,1.90888,6.57271,0.717284,0.744229,4.30319,1.67444,9.34082,0.517143
-5.10783,0.563872,0.314544,3,7,0,10.3239,-1.77798,4.54943,0.904974,1.16955,-0.146473,0.549126,0.58904,0.323167,2.20554,0.153733,2.33913,3.54278,-2.44435,0.720226,0.901809,-0.307762,8.25598,-1.07859
-2.51073,0.968328,0.314544,4,15,0,6.2768,9.57258,8.92205,0.626254,-0.658287,-0.337238,-0.187153,-0.740013,-0.535171,-0.945182,0.408101,15.1601,3.69931,6.56373,7.90279,2.97015,4.79775,1.13962,13.2137
-6.16076,0.892379,0.314544,4,15,0,9.14775,8.09445,2.79906,-0.399308,0.70255,-1.04813,-1.16077,0.863918,0.929228,0.324689,1.79666,6.97677,10.0609,5.16067,4.84539,10.5126,10.6954,9.00328,13.1234
-4.52329,0.952361,0.314544,4,15,0,9.31811,8.78004,4.5258,1.25632,-0.566051,-0.0511627,0.648768,-1.52943,-1.54828,0.456587,-1.12843,14.4659,6.21821,8.54849,11.7162,1.85817,1.77282,10.8465,3.67298
-2.13178,0.999486,0.314544,3,7,0,6.79578,6.39353,10.6148,1.01971,0.959827,0.202404,0.107837,0.514273,-0.147708,0.447904,0.397214,17.2176,16.5819,8.54202,7.53821,11.8525,4.82564,11.148,10.6099
-4.41052,0.957339,0.314544,3,7,0,5.47239,2.66388,3.26949,-0.630496,-0.895048,0.893706,0.746283,-1.14206,0.167048,-0.0351999,0.0305575,0.602483,-0.262469,5.58585,5.10385,-1.07006,3.21005,2.5488,2.76379
-3.82929,0.999292,0.314544,3,7,0,6.03121,4.86544,1.8442,0.179945,-0.757172,1.02314,0.402385,-0.453583,-0.83409,-0.616838,0.211087,5.1973,3.46907,6.75233,5.60752,4.02895,3.32722,3.72787,5.25473
-4.16278,0.994196,0.314544,3,7,0,7.35826,10.1566,11.8774,0.955977,-0.216828,0.0673824,-0.792413,0.208527,-1.46359,0.979629,1.05785,21.5111,7.58122,10.9569,0.744767,12.6333,-7.22701,21.792,22.7211
-4.66091,0.872628,0.314544,4,15,0,9.01764,2.49055,1.5781,-0.572191,0.642592,-1.42165,0.350145,0.904144,-0.0978067,0.233389,0.0848941,1.58757,3.50462,0.247043,3.04311,3.91738,2.3362,2.85886,2.62452
-5.72982,0.987417,0.314544,3,7,0,7.02022,4.89677,2.03238,-0.710453,0.806501,-2.10074,0.424661,0.683102,0.366172,0.904984,0.648131,3.45285,6.53589,0.627257,5.75984,6.28509,5.64097,6.73604,6.21402
-4.58264,1,0.314544,4,15,0,7.59665,9.21058,7.20373,1.48348,-0.74996,1.51098,-0.66444,-1.10313,-1.11414,0.735814,-0.282476,19.8971,3.80807,20.0952,4.42413,1.26394,1.18463,14.5112,7.1757
-8.41677,0.967468,0.314544,3,7,0,14.263,19.1634,2.89792,0.0265778,0.0174492,-0.420363,-0.125679,-0.655582,0.821211,-0.331119,1.14556,19.2404,19.214,17.9452,18.7992,17.2636,21.5432,18.2039,22.4832
-8.82288,0.981835,0.314544,4,15,0,16.2228,8.08609,3.20364,-1.29264,0.150932,0.927626,2.35972,-0.701323,-0.843249,-1.53036,0.744323,3.94494,8.56962,11.0579,15.6458,5.8393,5.38462,3.18335,10.4706
-9.61907,0.970986,0.314544,4,15,0,16.1329,10.3746,1.09211,2.04224,1.93996,-0.372731,-0.752951,-1.31833,-1.24156,-1.21227,-0.62603,12.605,12.4933,9.96758,9.55234,8.93488,9.01872,9.05071,9.69095
-3.16935,0.992682,0.314544,3,7,0,13.1315,9.61945,5.64311,-0.646683,-0.00780631,-0.451788,-0.584081,-1.36794,-0.313091,-0.585516,0.771231,5.97015,9.5754,7.06996,6.32342,1.90003,7.85265,6.31532,13.9716
-3.73288,0.983,0.314544,4,15,0,5.96884,7.39718,3.93335,1.10485,-0.996463,0.791262,-1.12295,0.500343,0.044177,0.278076,-0.193951,11.7429,3.47775,10.5095,2.98025,9.3652,7.57095,8.49095,6.6343
-3.82657,0.997168,0.314544,4,15,0,6.2834,4.12014,2.25074,0.0976748,0.892464,1.50726,0.260153,0.176765,0.0647549,-0.185067,-0.2552,4.33998,6.12884,7.51257,4.70567,4.51799,4.26588,3.7036,3.54575
-7.4254,0.964638,0.314544,4,15,0,9.33924,10.8584,6.44122,1.86003,1.37171,1.45794,0.788357,0.348599,-0.486867,1.04073,-0.247814,22.8393,19.6939,20.2494,15.9364,13.1038,7.72238,17.562,9.26217
-6.3631,0.967225,0.314544,4,15,0,13.1983,7.4887,1.93992,1.10957,0.693937,-0.237748,-0.233547,-0.635945,-0.624729,-2.36944,-0.220558,9.64118,8.83489,7.02749,7.03564,6.25502,6.27678,2.89217,7.06084
-14.6717,0.873983,0.314544,3,7,0,17.4504,16.3198,0.793332,3.11218,-0.967659,-0.35099,0.71283,-0.200421,0.305154,-2.35871,-0.52203,18.7888,15.5522,16.0414,16.8853,16.1608,16.5619,14.4486,15.9057
-4.39521,0.992578,0.314544,3,7,0,17.2328,5.24106,10.1071,-0.993624,0.775854,0.544132,-0.926964,0.0091005,-0.657505,0.287109,-0.0386894,-4.80164,13.0827,10.7407,-4.12789,5.33304,-1.40443,8.14291,4.85002
-5.94391,0.959709,0.314544,4,15,0,10.6644,3.38004,2.55984,-0.00675826,2.26479,0.864376,1.11181,-0.109061,-0.918651,0.672639,0.134484,3.36274,9.17752,5.5927,6.22609,3.10086,1.02844,5.10188,3.72429
-3.34992,0.97015,0.314544,4,15,0,11.9074,7.19193,4.37955,0.769764,-1.64058,-0.867734,-0.32356,-0.036896,-0.144399,-0.0270345,0.432544,10.5632,0.00693404,3.39164,5.77488,7.03034,6.55953,7.07353,9.08628
-7.98795,0.913569,0.314544,3,7,0,11.4348,12.3039,1.61441,-1.73388,0.399265,-1.5152,0.149993,1.01339,0.675761,-0.668095,0.892025,9.50469,12.9484,9.85773,12.546,13.9399,13.3948,11.2253,13.744
-5.27292,0.989633,0.314544,3,7,0,12.2049,11.3433,1.62942,-0.60703,-0.393245,-0.677706,-0.706287,0.911097,1.01173,-0.0770666,0.778632,10.3542,10.7025,10.239,10.1924,12.8278,12.9918,11.2177,12.612
-7.73452,0.948033,0.314544,4,15,0,13.4151,11.979,1.36181,1.0658,-0.735384,0.587879,-1.07934,1.91687,-0.378129,0.228318,-1.10144,13.4304,10.9775,12.7796,10.5091,14.5894,11.464,12.2899,10.479
-8.46196,0.994907,0.314544,4,15,0,12.2789,12.5731,0.872363,0.809095,-0.62194,0.949938,-1.52789,1.64611,-0.194241,0.414278,-1.19135,13.2789,12.0305,13.4018,11.2402,14.0091,12.4037,12.9345,11.5338
-3.32253,0.898488,0.314544,3,7,0,19.2739,4.03539,1.02149,0.326434,0.141066,-0.194048,-0.574296,0.63614,0.232004,0.295675,0.0330249,4.36883,4.17948,3.83717,3.44875,4.6852,4.27238,4.33742,4.06912
-2.95533,0.99185,0.314544,4,15,0,4.67374,8.12096,3.11672,-0.588765,0.0119114,0.340189,0.186827,0.367979,-1.24965,0.184717,0.36761,6.28595,8.15809,9.18124,8.70325,9.26785,4.22614,8.69668,9.2667
-6.94427,0.957879,0.314544,4,15,0,8.39269,10.2598,3.86745,1.12747,-0.465602,0.329166,-0.577097,-2.07651,0.925299,-0.723613,-1.78272,14.6202,8.45906,11.5328,8.02786,2.22895,13.8383,7.46122,3.36518
-6.04378,0.999217,0.314544,3,7,0,8.39037,9.88114,4.43274,1.1196,-0.395595,0.179562,-0.2801,-1.81528,1.06941,-0.843817,-1.50314,14.844,8.12757,10.6771,8.63953,1.83449,14.6215,6.14072,3.21812
-3.13831,0.9993,0.314544,3,7,0,8.06644,10.2711,5.37105,0.85814,0.25372,1.01867,-0.797944,0.143261,-0.0846918,-0.228934,0.0486185,14.8802,11.6338,15.7424,5.98529,11.0405,9.8162,9.04147,10.5322
-3.61526,0.984021,0.314544,3,7,0,5.65738,8.59191,2.59979,1.57072,-0.324926,-0.560506,-0.407702,-0.562722,0.821513,-0.294627,0.182831,12.6755,7.74718,7.13472,7.53198,7.12896,10.7277,7.82595,9.06724
-3.82143,0.946592,0.314544,3,7,0,7.59546,8.70878,1.12229,0.642385,-0.687521,-0.838045,-0.0598016,-0.253902,0.717025,0.426364,-0.462295,9.42972,7.93718,7.76825,8.64166,8.42382,9.51349,9.18728,8.18995
-3.18624,0.979181,0.314544,3,7,0,7.91254,9.75887,1.39097,0.628491,-0.742018,-0.531532,-0.248655,-0.0939144,0.14734,0.125087,-0.140493,10.6331,8.72674,9.01952,9.413,9.62824,9.96381,9.93286,9.56345
-3.36327,0.82461,0.314544,4,11,0,5.69239,3.47454,5.96243,0.943509,-1.01095,-0.388529,0.516099,0.513456,1.04927,0.541288,0.173373,9.10014,-2.55316,1.15796,6.55174,6.53598,9.73072,6.70193,4.50826
-6.99689,0.952575,0.314544,3,7,0,9.73707,2.56726,3.33838,0.535454,-0.176314,-1.53613,0.790818,1.34133,1.10936,1.049,-1.63778,4.35481,1.97866,-2.5609,5.20731,7.04513,6.27072,6.0692,-2.90027
-7.26008,0.972094,0.314544,4,15,0,11.8645,10.6631,2.62753,-0.914529,0.262288,1.35022,-0.668569,-1.87967,-1.62356,-0.226449,1.14801,8.26019,11.3523,14.2109,8.90645,5.72424,6.39719,10.0681,13.6796
-4.86723,0.999162,0.314544,3,7,0,9.45303,5.64947,1.34173,-0.534812,-0.756367,0.0579564,0.046705,-1.00916,-1.36676,-0.447514,1.03077,4.9319,4.63463,5.72723,5.71213,4.29545,3.81565,5.04902,7.03249
-3.78082,0.979141,0.314544,3,7,0,7.87636,5.17807,8.75356,0.665619,-1.08198,0.169273,-0.238515,-0.951674,-1.14416,0.450996,1.37192,11.0046,-4.29307,6.6598,3.09021,-3.15246,-4.83736,9.12588,17.1872
-4.6367,0.975604,0.314544,3,7,0,7.95779,1.65857,1.96864,-0.460807,-1.11352,0.690423,-0.530432,-0.659622,-0.529748,-0.0954944,0.0450428,0.751403,-0.533564,3.01776,0.614335,0.360007,0.615683,1.47057,1.74724
-3.17986,0.846842,0.314544,3,7,0,9.84457,2.18484,2.66968,0.026217,-0.542293,0.330678,-0.362783,-0.888716,-0.385108,0.127368,0.322342,2.25483,0.737093,3.06765,1.21633,-0.187747,1.15673,2.52488,3.0454
-6.71096,0.939464,0.314544,4,11,0,11.6791,10.0598,5.26409,0.18294,-1.87346,-0.738848,0.0141652,-1.05028,-0.364517,-0.817278,2.09677,11.0228,0.197731,6.17044,10.1344,4.53103,8.14095,5.75758,21.0974
-6.04686,0.975996,0.314544,4,15,0,12.9005,7.67675,4.25601,0.395634,1.55083,-0.331999,-0.825167,-0.194956,-0.0273676,1.27937,-2.18483,9.36058,14.2771,6.26376,4.16483,6.84702,7.56028,13.1218,-1.62189
-6.36651,0.991507,0.314544,3,7,0,9.21645,8.75062,6.30551,0.818645,1.27324,-0.735701,-1.03641,0.649185,-0.239603,1.65499,-1.60148,13.9126,16.7791,4.11165,2.21553,12.8441,7.2398,19.1861,-1.34751
-6.17598,0.99165,0.314544,4,15,0,11.7977,3.71682,4.89582,2.71164,0.358407,-1.73687,0.672187,-0.0576073,0.565302,-0.0717935,0.586907,16.9925,5.47151,-4.78657,7.00772,3.43478,6.48443,3.36533,6.59021
-8.2842,0.89659,0.314544,4,15,0,14.3277,15.0637,1.04454,1.78067,-0.490168,-0.477125,-0.779137,-0.898842,-0.143826,-1.40816,0.204679,16.9236,14.5517,14.5653,14.2498,14.1248,14.9134,13.5928,15.2775
-4.75843,0.946228,0.314544,4,15,0,11.3691,1.87906,6.25735,0.485821,0.204025,0.0198269,0.40973,0.154078,1.43679,-0.982112,0.0892547,4.91901,3.15572,2.00312,4.44288,2.84318,10.8696,-4.26636,2.43756
-5.70243,0.932706,0.314544,4,15,0,8.3159,13.6845,6.55092,0.805936,-0.140131,-0.408956,-0.528212,-1.40641,-2.05961,1.70466,-0.221799,18.9641,12.7665,11.0055,10.2242,4.47122,0.192175,24.8516,12.2315
-4.73459,1,0.314544,3,7,0,8.04883,12.0851,7.00283,0.215813,-0.257797,-0.0439441,-0.0461318,-1.37145,-1.79181,1.6774,0.695266,13.5964,10.2798,11.7774,11.7621,2.48112,-0.462617,23.8317,16.954
-5.27322,0.930463,0.314544,4,15,0,10.4706,5.91873,2.31427,0.51401,0.447765,-0.252765,0.13401,1.01898,1.69884,-0.945281,-0.518661,7.10829,6.95498,5.33377,6.22887,8.27692,9.85031,3.7311,4.71841
-8.48632,0.953109,0.314544,3,7,0,11.6355,7.20503,2.87679,0.378361,-1.12427,0.799968,-0.533988,-0.339297,2.4095,-1.72698,-0.137987,8.2935,3.97073,9.50637,5.66886,6.22895,14.1367,2.23687,6.80807
-9.04244,0.980343,0.314544,4,15,0,14.9505,13.5874,2.62268,0.253929,0.710717,-2.06759,1.10794,0.0468318,-1.54178,0.868086,-1.69025,14.2534,15.4514,8.16484,16.4932,13.7103,9.54386,15.8642,9.15448
-7.94308,1,0.314544,3,7,0,10.2751,12.766,2.40306,0.128751,0.598196,-1.73211,1.04842,-0.0899031,-1.66779,0.607383,-1.69031,13.0754,14.2035,8.60362,15.2854,12.5499,8.75817,14.2256,8.70406
-6.27793,0.984554,0.314544,4,15,0,16.2962,8.1822,3.87783,0.463143,-0.847957,-0.426389,-1.79863,-0.738474,0.0193774,-0.516187,2.14353,9.97819,4.89396,6.52873,1.20741,5.31852,8.25734,6.18051,16.4944
-3.09304,0.975786,0.314544,4,15,0,12.7194,7.06066,11.4803,0.0639244,0.680784,0.28678,0.656648,-0.566739,0.0429274,1.5437,-0.64877,7.79454,14.8763,10.353,14.5992,0.554328,7.55348,24.7828,-0.387413
-5.6426,0.581205,0.314544,3,7,0,9.14932,5.83273,0.751619,-0.35535,-0.327668,1.16611,0.198504,-0.392652,-0.24791,0.815768,-1.7216,5.56565,5.58645,6.7092,5.98193,5.53761,5.6464,6.44588,4.53875
-9.12723,0.957064,0.314544,4,15,0,14.4616,6.06435,0.509107,0.453788,0.48728,0.223689,2.42057,-0.967211,1.4797,1.18474,-0.986405,6.29537,6.31242,6.17823,7.29668,5.57193,6.81767,6.66751,5.56216
-5.8734,0.980341,0.314544,4,15,0,14.921,11.6522,4.39863,0.0734336,-0.606427,-0.369084,-2.02195,0.223873,-1.56695,-0.465541,0.755271,11.9752,8.98474,10.0287,2.75836,12.6369,4.75975,9.60445,14.9743
-1.49097,0.985968,0.314544,3,7,0,8.45451,12.3168,8.62417,1.0818,-0.313261,-0.0182191,-0.307665,-0.554433,-0.330579,0.154235,-0.116451,21.6465,9.61519,12.1597,9.66346,7.53529,9.46584,13.647,11.3125
-2.53054,0.965961,0.314544,4,15,0,5.12019,-1.40226,7.3637,0.262186,0.643734,-0.466692,0.616706,-0.00741862,-0.122853,1.26875,-0.125371,0.528395,3.338,-4.83884,3.13897,-1.45689,-2.30691,7.94043,-2.32546
-3.95339,0.945231,0.314544,4,15,0,7.77885,4.10867,6.18949,-0.958391,-1.04798,-0.208024,0.267063,-0.859107,-0.318005,0.237963,0.984546,-1.82328,-2.37782,2.82111,5.76166,-1.20876,2.14038,5.58154,10.2025
-5.55326,0.923002,0.314544,4,15,0,9.27143,7.77727,2.27761,2.27867,-0.319642,-0.235917,-1.16025,0.0131627,-1.31633,0.152338,0.221053,12.9672,7.04926,7.23995,5.13468,7.80725,4.77919,8.12424,8.28074
-4.28237,0.991153,0.314544,4,15,0,9.41576,4.30158,2.71882,-1.07485,0.338452,-0.748965,0.904349,-0.0429755,1.24891,0.58762,0.0885489,1.37926,5.22177,2.26528,6.76034,4.18474,7.69713,5.89921,4.54233
-4.86056,0.956209,0.314544,4,15,0,11.7528,5.63382,5.21568,1.31595,-0.396335,0.674767,-0.700673,-1.83014,-0.904214,-0.571214,0.595997,12.4974,3.56667,9.15319,1.97934,-3.91162,0.917731,2.65456,8.74235
